symbol,direction,entry_ts,exit_ts,entry_px,exit_px,pnl,pnl_pct,exit_reason,regime,score,duration_bars
SOL,long,2023-07-13 17:00:00+00:00,2023-07-14 00:30:00+00:00,25.302645,27.530095155858806,575.0271,5.869,take_profit,volatility_expansion,1.0,15
SOL,long,2023-07-14 05:30:00+00:00,2023-07-14 08:30:00+00:00,28.47423,29.86643274228315,160.4785,1.6,partial_close,bull_trend,0.55,6
SOL,long,2023-07-14 05:30:00+00:00,2023-07-14 09:00:00+00:00,28.47423,28.459992885000002,-6.0481,-0.06,stop_loss,bull_trend,0.55,7
SOL,long,2023-07-14 09:30:00+00:00,2023-07-14 16:00:00+00:00,28.494239999999998,27.165656372785083,-472.297,-4.701,stop_loss,bull_trend,0.5055438425365567,13
XRP,long,2023-07-13 18:30:00+00:00,2023-07-14 17:30:00+00:00,0.85152555,0.7062385481929737,-1701.4188,-17.095,stop_loss,volatility_expansion,1.0,46
XRP,short,2023-07-24 16:30:00+00:00,2023-07-25 06:30:00+00:00,0.7006495,0.6861602008469818,65.8088,0.67,partial_close,bear_trend,0.4818681284124956,28
XRP,short,2023-07-24 16:30:00+00:00,2023-07-25 07:30:00+00:00,0.7006495,0.678696460015372,203.795,2.073,take_profit,bear_trend,0.4818681284124956,30
SOL,short,2023-07-24 17:00:00+00:00,2023-07-25 13:00:00+00:00,23.338325,22.863751061646884,64.6858,0.658,partial_close,bear_trend,0.45730448352302644,40
SOL,short,2023-07-24 17:00:00+00:00,2023-07-25 13:30:00+00:00,23.338325,23.3499941625,-5.9282,-0.06,stop_loss,bear_trend,0.45730448352302644,41
XRP,short,2023-08-05 03:30:00+00:00,2023-08-06 00:00:00+00:00,0.62298835,0.634914370363795,-192.8011,-1.955,stop_loss,bear_trend,0.4898784073418061,41
SOL,short,2023-08-16 10:30:00+00:00,2023-08-16 12:00:00+00:00,23.458265,23.176800257605148,37.6853,0.383,partial_close,bear_trend,0.5411541751142982,3
SOL,short,2023-08-16 10:30:00+00:00,2023-08-16 12:00:00+00:00,23.458265,23.4699941325,-5.9359,-0.06,stop_loss,bear_trend,0.5411541751142982,3
SOL,short,2023-08-16 13:00:00+00:00,2023-08-16 13:30:00+00:00,23.30834,22.978235109675275,44.729,0.454,partial_close,bear_trend,0.4878615967701514,1
SOL,short,2023-08-16 13:00:00+00:00,2023-08-16 17:00:00+00:00,23.30834,23.31999417,-5.9376,-0.06,stop_loss,bear_trend,0.4878615967701514,8
XRP,short,2023-08-16 14:00:00+00:00,2023-08-16 18:00:00+00:00,0.5927035,0.601923986967998,-157.2133,-1.596,stop_loss,bear_trend,0.45108205718563965,8
SOL,short,2023-08-16 17:30:00+00:00,2023-08-16 20:00:00+00:00,23.30834,22.96356426356268,46.7893,0.475,partial_close,bear_trend,0.4559006991484469,5
SOL,short,2023-08-16 17:30:00+00:00,2023-08-16 20:00:00+00:00,23.30834,23.31999417,-5.9395,-0.06,stop_loss,bear_trend,0.4559006991484469,5
ETH,short,2023-08-17 05:00:00+00:00,2023-08-17 09:00:00+00:00,1798.1005,1788.9575156061694,15.2112,0.155,partial_close,bear_trend,0.45175434010700144,8
BTC,short,2023-08-17 03:30:00+00:00,2023-08-17 12:00:00+00:00,28624.480600000003,28450.86742265343,18.3951,0.187,partial_close,bear_trend,0.4691402180406249,17
BTC,short,2023-08-17 03:30:00+00:00,2023-08-17 14:00:00+00:00,28624.480600000003,28364.977097941923,57.1282,0.581,take_profit,bear_trend,0.4691402180406249,21
ETH,short,2023-08-17 05:00:00+00:00,2023-08-17 14:00:00+00:00,1798.1005,1784.5017135461264,47.2187,0.48,take_profit,bear_trend,0.45175434010700144,18
ETH,short,2023-08-17 14:30:00+00:00,2023-08-17 15:00:00+00:00,1783.46782,1775.1805227739544,13.8076,0.14,partial_close,bear_trend,0.5007416133590875,1
ETH,short,2023-08-17 14:30:00+00:00,2023-08-17 15:00:00+00:00,1783.46782,1771.1776655913968,42.8491,0.435,take_profit,bear_trend,0.5007416133590875,1
XRP,short,2023-08-17 01:00:00+00:00,2023-08-17 15:30:00+00:00,0.5881058,0.577870865757122,55.2111,0.561,partial_close,bear_trend,0.45132470727121377,29
XRP,short,2023-08-17 01:00:00+00:00,2023-08-17 16:00:00+00:00,0.5881058,0.5725497530475869,171.7437,1.746,take_profit,bear_trend,0.45132470727121377,30
BNB,short,2023-08-17 23:00:00+00:00,2023-08-18 02:30:00+00:00,221.0894,216.91218116817848,60.2965,0.611,partial_close,bear_trend,0.5321269916101387,7
BNB,short,2023-08-17 23:00:00+00:00,2023-08-18 03:00:00+00:00,221.0894,214.635979251207,190.5701,1.93,take_profit,bear_trend,0.5321269916101387,8
BNB,short,2023-08-18 04:00:00+00:00,2023-08-18 06:30:00+00:00,215.19235000000003,219.41740903182347,-198.4239,-2.004,stop_loss,bear_trend,0.5071412003349417,5
BTC,short,2023-08-18 05:30:00+00:00,2023-08-18 15:30:00+00:00,26428.788995,25969.39429500323,55.5049,0.561,partial_close,bear_trend,0.5084118723887265,20
BTC,short,2023-08-18 05:30:00+00:00,2023-08-18 17:00:00+00:00,26428.788995,25730.56372677545,172.6574,1.744,take_profit,bear_trend,0.5084118723887265,23
ETH,short,2023-08-17 23:00:00+00:00,2023-08-18 17:00:00+00:00,1694.4623450000001,1647.0739027495274,89.8806,0.91,partial_close,bear_trend,0.55,36
ETH,short,2023-08-17 23:00:00+00:00,2023-08-19 16:30:00+00:00,1694.4623450000001,1695.3095761725,-5.9567,-0.06,stop_loss,bear_trend,0.55,83
XRP,short,2023-08-18 07:30:00+00:00,2023-08-20 09:00:00+00:00,0.50864555,0.5298167555012043,-415.3449,-4.204,stop_loss,bear_trend,0.5268372399788693,99
XRP,long,2023-08-20 11:30:00+00:00,2023-08-21 04:00:00+00:00,0.5478738,0.5275971968282591,-369.0564,-3.739,stop_loss,volatility_expansion,0.7151700255008744,33
ETH,long,2023-08-29 21:00:00+00:00,2023-08-30 13:30:00+00:00,1727.2131749999999,1704.5699453767224,-132.7689,-1.35,stop_loss,bull_trend,0.4793408970554077,33
SOL,long,2023-08-29 21:00:00+00:00,2023-08-30 13:30:00+00:00,21.740865,21.26624885782727,-218.4654,-2.222,stop_loss,bull_trend,0.47443153394347526,33
BTC,long,2023-08-29 16:30:00+00:00,2023-08-30 14:30:00+00:00,27922.01403,27046.506233318985,-312.0928,-3.174,stop_loss,volatility_expansion,0.9269912407341341,44
BTC,short,2023-09-01 00:30:00+00:00,2023-09-01 14:30:00+00:00,26015.705640000004,25753.74140021925,31.1703,0.319,partial_close,bear_trend,0.49573339962688634,28
BTC,short,2023-09-01 00:30:00+00:00,2023-09-01 15:00:00+00:00,26015.705640000004,25620.110484678844,96.9026,0.992,take_profit,bear_trend,0.49573339962688634,29
SOL,short,2023-09-10 12:30:00+00:00,2023-09-10 14:30:00+00:00,18.37081,18.101003183129865,46.1128,0.472,partial_close,bear_trend,0.488372194888267,4
SOL,short,2023-09-10 12:30:00+00:00,2023-09-10 15:00:00+00:00,18.37081,17.961401926465797,143.4202,1.467,take_profit,bear_trend,0.488372194888267,5
SOL,short,2023-09-10 18:00:00+00:00,2023-09-10 20:00:00+00:00,17.981005,18.341670566981815,-200.4653,-2.047,stop_loss,bear_trend,0.4627142925512885,4
XRP,short,2023-09-10 17:00:00+00:00,2023-09-10 20:00:00+00:00,0.49705135000000006,0.5007385060160415,-76.6097,-0.782,stop_loss,bear_trend,0.4741011809467266,6
XRP,long,2023-09-10 21:30:00+00:00,2023-09-11 00:00:00+00:00,0.50025,0.49586887048696143,-89.4095,-0.915,stop_loss,bull_trend,0.4833573933656913,5
XRP,short,2023-09-11 00:30:00+00:00,2023-09-11 00:30:00+00:00,0.49615180000000003,0.49295636452492936,19.4584,0.199,partial_close,bear_trend,0.46348538237738934,0
XRP,short,2023-09-11 00:30:00+00:00,2023-09-11 00:30:00+00:00,0.49615180000000003,0.4963998759,-5.8851,-0.06,stop_loss,bear_trend,0.46348538237738934,0
XRP,short,2023-09-11 01:00:00+00:00,2023-09-11 07:00:00+00:00,0.49365305000000004,0.4901529485517201,21.5536,0.221,partial_close,bear_trend,0.4800549528192234,12
XRP,short,2023-09-11 01:00:00+00:00,2023-09-11 07:00:00+00:00,0.49365305000000004,0.4884016604409708,66.9646,0.686,take_profit,bear_trend,0.4800549528192234,12
ETH,short,2023-09-11 18:00:00+00:00,2023-09-11 19:00:00+00:00,1563.3679250000002,1547.0911301120352,32.2797,0.331,partial_close,bear_trend,0.5201541804339535,2
ETH,short,2023-09-11 18:00:00+00:00,2023-09-11 19:00:00+00:00,1563.3679250000002,1538.7657357626204,100.3981,1.028,take_profit,bear_trend,0.5201541804339535,2
XRP,short,2023-09-11 13:00:00+00:00,2023-09-11 19:30:00+00:00,0.47496240000000006,0.46698025981894076,52.8992,0.542,partial_close,bear_trend,0.55,13
XRP,short,2023-09-11 13:00:00+00:00,2023-09-11 23:30:00+00:00,0.47496240000000006,0.47519988120000006,-5.8908,-0.06,stop_loss,bear_trend,0.55,21
ETH,short,2023-09-11 22:30:00+00:00,2023-09-12 03:00:00+00:00,1547.835695,1566.2884589320222,-120.6108,-1.233,stop_loss,bear_trend,0.55,9
XRP,short,2023-09-12 02:30:00+00:00,2023-09-12 03:00:00+00:00,0.47206385,0.47842497287320346,-135.8036,-1.388,stop_loss,bear_trend,0.4584302560938298,1
BTC,long,2023-09-14 19:30:00+00:00,2023-09-15 11:30:00+00:00,26645.155919999997,26378.32873031741,-101.5788,-1.041,stop_loss,bull_trend,0.45904035263575127,32
ETH,long,2023-09-27 11:30:00+00:00,2023-09-27 14:00:00+00:00,1623.761475,1604.1103221863277,-121.8143,-1.25,stop_loss,volatility_expansion,0.6042976703500165,5
BTC,long,2023-09-28 16:30:00+00:00,2023-09-29 14:00:00+00:00,27239.79309,26744.019874296973,-180.9959,-1.859,stop_loss,volatility_expansion,0.814459659511473,43
SOL,long,2023-09-30 14:30:00+00:00,2023-09-30 15:30:00+00:00,21.060525,21.618181775271704,83.5828,0.86,partial_close,volatility_expansion,0.7294600262638038,2
SOL,long,2023-09-30 14:30:00+00:00,2023-09-30 16:00:00+00:00,21.060525,21.759178581177494,213.2631,2.195,take_profit,volatility_expansion,0.7294600262638038,3
SOL,long,2023-09-30 16:30:00+00:00,2023-10-01 10:00:00+00:00,21.57078,22.357621368662993,115.9768,1.19,partial_close,volatility_expansion,0.5785546268417521,35
SOL,long,2023-09-30 16:30:00+00:00,2023-10-01 10:00:00+00:00,21.57078,22.559547227639793,296.566,3.043,take_profit,volatility_expansion,0.5785546268417521,35
SOL,long,2023-10-01 11:00:00+00:00,2023-10-01 22:30:00+00:00,23.121554999999997,24.288968758110382,161.6998,1.652,partial_close,volatility_expansion,0.897281893906182,23
SOL,long,2023-10-01 11:00:00+00:00,2023-10-02 06:30:00+00:00,23.121554999999997,24.591812745106484,414.1457,4.232,take_profit,volatility_expansion,0.897281893906182,39
SOL,long,2023-10-02 07:00:00+00:00,2023-10-02 11:30:00+00:00,24.362175,23.78779341555108,-235.9217,-2.397,stop_loss,bull_trend,0.47067793962607796,9
BTC,long,2023-10-02 11:00:00+00:00,2023-10-02 13:30:00+00:00,28319.652749999997,28521.406541366756,21.8323,0.222,partial_close,bull_trend,0.4749402405801645,5
BTC,long,2023-10-02 11:00:00+00:00,2023-10-02 13:30:00+00:00,28319.652749999997,28305.492923625,-5.9341,-0.06,stop_loss,bull_trend,0.4749402405801645,5
BTC,long,2023-10-02 14:30:00+00:00,2023-10-02 15:30:00+00:00,28312.909379999997,28015.903802835677,-106.907,-1.089,stop_loss,bull_trend,0.4523724658613367,2
XRP,short,2023-10-09 17:30:00+00:00,2023-10-09 21:30:00+00:00,0.49835070000000004,0.5049403159086758,-133.6865,-1.363,stop_loss,bear_trend,0.55,8
ETH,short,2023-10-09 18:00:00+00:00,2023-10-10 16:00:00+00:00,1579.5098500000001,1563.4413874367333,31.6489,0.323,partial_close,bear_trend,0.5012545214863827,44
ETH,short,2023-10-09 18:00:00+00:00,2023-10-10 20:30:00+00:00,1579.5098500000001,1555.2508881846577,98.3503,1.003,take_profit,bear_trend,0.5012545214863827,53
BNB,long,2023-10-16 02:30:00+00:00,2023-10-16 05:00:00+00:00,210.9054,212.0385307802482,16.0886,0.164,partial_close,bull_trend,0.4505225885646619,5
BNB,long,2023-10-16 02:30:00+00:00,2023-10-16 05:00:00+00:00,210.9054,210.79994729999999,-5.9132,-0.06,stop_loss,bull_trend,0.4505225885646619,5
BTC,long,2023-10-16 09:30:00+00:00,2023-10-16 13:00:00+00:00,27710.08812,27908.99452493111,21.9305,0.224,partial_close,bull_trend,0.46624622361582,7
BTC,long,2023-10-16 09:30:00+00:00,2023-10-16 13:00:00+00:00,27710.08812,28008.636096786366,68.1475,0.695,take_profit,bull_trend,0.46624622361582,7
BNB,long,2023-10-16 09:00:00+00:00,2023-10-16 13:00:00+00:00,213.00645,214.26861301056994,17.8782,0.182,partial_close,bull_trend,0.5162393732500893,8
BNB,long,2023-10-16 09:00:00+00:00,2023-10-16 13:00:00+00:00,213.00645,212.89994677500002,-5.9136,-0.06,stop_loss,bull_trend,0.5162393732500893,8
SOL,long,2023-10-16 14:00:00+00:00,2023-10-16 18:30:00+00:00,23.301644999999997,23.945441438043943,88.1882,0.898,partial_close,bull_trend,0.55,9
SOL,long,2023-10-16 14:00:00+00:00,2023-10-17 01:30:00+00:00,23.301644999999997,24.283374132834048,274.4138,2.795,take_profit,bull_trend,0.55,23
SOL,long,2023-10-17 02:00:00+00:00,2023-10-17 06:30:00+00:00,24.31215,23.791494723680085,-214.8754,-2.181,stop_loss,bull_trend,0.46292167715332966,9
BNB,long,2023-10-16 14:00:00+00:00,2023-10-17 13:30:00+00:00,213.20655,210.2388325953849,-140.535,-1.431,stop_loss,bull_trend,0.4793929767531334,47
BTC,long,2023-10-16 15:00:00+00:00,2023-10-18 04:30:00+00:00,28207.926915,28844.90962257622,71.8359,0.732,partial_close,bull_trend,0.47482664222207716,75
BTC,long,2023-10-16 15:00:00+00:00,2023-10-18 14:30:00+00:00,28207.926915,28193.8229515425,-5.9188,-0.06,stop_loss,bull_trend,0.47482664222207716,95
SOL,long,2023-10-20 08:00:00+00:00,2023-10-20 08:00:00+00:00,26.253119999999996,26.755280466988008,60.6877,0.618,partial_close,bull_trend,0.5154153931876998,0
SOL,long,2023-10-20 08:00:00+00:00,2023-10-20 08:00:00+00:00,26.253119999999996,26.239993439999996,-5.9225,-0.06,stop_loss,bull_trend,0.5154153931876998,0
XRP,long,2023-10-20 04:30:00+00:00,2023-10-20 15:00:00+00:00,0.51815895,0.5276681375235713,58.1761,0.592,partial_close,bull_trend,0.5091898039503462,21
XRP,long,2023-10-20 04:30:00+00:00,2023-10-20 15:00:00+00:00,0.51815895,0.5178998705250001,-5.9227,-0.06,stop_loss,bull_trend,0.5091898039503462,21
SOL,long,2023-10-20 12:00:00+00:00,2023-10-21 06:30:00+00:00,26.903444999999998,27.541827388155205,75.6366,0.77,partial_close,bull_trend,0.55,37
SOL,long,2023-10-20 12:00:00+00:00,2023-10-21 06:30:00+00:00,26.903444999999998,27.86603896967132,232.8934,2.369,take_profit,bull_trend,0.55,37
BTC,long,2023-10-20 12:30:00+00:00,2023-10-21 17:30:00+00:00,29612.668934999998,29980.2548367792,38.9474,0.396,partial_close,bull_trend,0.55,58
SOL,long,2023-10-21 13:30:00+00:00,2023-10-21 17:30:00+00:00,29.004495,29.724820351604595,79.508,0.806,partial_close,bull_trend,0.4505457671502999,8
BTC,long,2023-10-20 12:30:00+00:00,2023-10-21 18:00:00+00:00,29612.668934999998,30169.395832244943,121.1184,1.232,take_profit,bull_trend,0.55,59
SOL,long,2023-10-21 13:30:00+00:00,2023-10-21 21:30:00+00:00,29.004495,30.10224065196038,247.3907,2.508,take_profit,bull_trend,0.4505457671502999,16
SOL,long,2023-10-21 22:30:00+00:00,2023-10-22 07:30:00+00:00,29.87493,29.050018534843847,-277.5613,-2.8,stop_loss,bull_trend,0.49510381548102667,18
BNB,long,2023-10-23 06:30:00+00:00,2023-10-23 07:30:00+00:00,221.51069999999999,219.12237956450159,-110.475,-1.118,stop_loss,bull_trend,0.46991554088469234,2
BTC,long,2023-10-23 04:00:00+00:00,2023-10-23 19:30:00+00:00,30752.048339999998,31365.272701257996,63.7107,0.645,partial_close,volatility_expansion,0.8516760327319326,31
BTC,long,2023-10-23 04:00:00+00:00,2023-10-23 20:00:00+00:00,30752.048339999998,31517.548809875465,162.1307,1.64,take_profit,volatility_expansion,0.8516760327319326,32
ETH,long,2023-10-23 01:30:00+00:00,2023-10-23 20:30:00+00:00,1684.151655,1716.2852440426725,60.9062,0.616,partial_close,volatility_expansion,0.7926186050125815,38
ETH,long,2023-10-23 01:30:00+00:00,2023-10-23 22:00:00+00:00,1684.151655,1724.2475155022184,154.9552,1.568,take_profit,volatility_expansion,0.7926186050125815,41
BTC,long,2023-10-24 06:00:00+00:00,2023-10-24 11:00:00+00:00,33918.060555,34857.745390670636,89.3074,0.901,partial_close,bull_trend,0.55,10
ETH,long,2023-10-24 04:00:00+00:00,2023-10-24 12:00:00+00:00,1810.16463,1849.3499698628216,69.4983,0.701,partial_close,bull_trend,0.45544852934415436,16
ETH,long,2023-10-24 04:00:00+00:00,2023-10-24 14:00:00+00:00,1810.16463,1809.2595476850001,-5.978,-0.06,stop_loss,bull_trend,0.45544852934415436,20
BTC,long,2023-10-24 06:00:00+00:00,2023-10-24 15:00:00+00:00,33918.060555,33901.1015247225,-5.9777,-0.06,stop_loss,bull_trend,0.55,18
BNB,long,2023-10-24 01:00:00+00:00,2023-10-24 15:30:00+00:00,232.21605,224.54689666846411,-331.3303,-3.341,stop_loss,volatility_expansion,0.507195418945587,29
SOL,long,2023-11-01 16:30:00+00:00,2023-11-01 17:00:00+00:00,41.00048999999999,42.40709087966377,110.6872,1.118,partial_close,bull_trend,0.4522192373769722,1
SOL,long,2023-11-01 16:30:00+00:00,2023-11-01 17:30:00+00:00,41.00048999999999,43.137736724484455,342.8395,3.464,take_profit,bull_trend,0.4522192373769722,2
SOL,long,2023-11-01 20:00:00+00:00,2023-11-02 11:30:00+00:00,42.021,44.314295171956054,177.6548,1.787,partial_close,bull_trend,0.55,31
SOL,long,2023-11-01 20:00:00+00:00,2023-11-02 14:30:00+00:00,42.021,41.999989500000005,-5.9932,-0.06,stop_loss,bull_trend,0.55,37
XRP,long,2023-10-31 12:00:00+00:00,2023-11-05 09:30:00+00:00,0.6043019999999999,0.6299455642722586,137.2265,1.387,partial_close,volatility_expansion,0.5138439978632339,235
XRP,long,2023-10-31 12:00:00+00:00,2023-11-05 10:30:00+00:00,0.6043019999999999,0.6366625226781943,352.2844,3.56,take_profit,volatility_expansion,0.5138439978632339,237
SOL,long,2023-11-07 00:30:00+00:00,2023-11-07 02:30:00+00:00,42.191085,40.47497619330509,-410.8687,-4.106,stop_loss,volatility_expansion,0.49606498168238405,4
BTC,long,2023-11-09 08:30:00+00:00,2023-11-09 13:30:00+00:00,36616.639169999995,37015.35764093984,34.4798,0.346,partial_close,bull_trend,0.45169970285226846,10
BTC,long,2023-11-09 08:30:00+00:00,2023-11-09 14:00:00+00:00,36616.639169999995,37219.48190880475,107.2104,1.076,take_profit,bull_trend,0.45169970285226846,11
BTC,long,2023-11-09 15:30:00+00:00,2023-11-09 16:00:00+00:00,37336.63899,36761.785327450074,-157.5753,-1.579,stop_loss,bull_trend,0.5115504207425853,1
ETH,long,2023-11-10 06:00:00+00:00,2023-11-10 08:00:00+00:00,2124.371655,2085.745055829765,-185.0671,-1.858,stop_loss,bull_trend,0.4873489119788358,4
BTC,long,2023-11-16 02:00:00+00:00,2023-11-16 13:00:00+00:00,37452.086685,36940.26078889669,-139.8216,-1.406,stop_loss,bull_trend,0.465759175624587,22
ETH,long,2023-11-24 16:30:00+00:00,2023-11-24 16:30:00+00:00,2116.6578,2091.916002048385,-119.9955,-1.208,stop_loss,bull_trend,0.45393670946655973,0
ETH,long,2023-12-03 03:30:00+00:00,2023-12-03 21:30:00+00:00,2159.769345,2176.933234277258,24.6882,0.249,partial_close,bull_trend,0.5104474991658906,36
BTC,long,2023-12-02 20:00:00+00:00,2023-12-03 22:00:00+00:00,39439.699994999995,39934.68189743374,39.7484,0.401,partial_close,volatility_expansion,0.5005696586481196,52
ETH,long,2023-12-03 03:30:00+00:00,2023-12-03 22:00:00+00:00,2159.769345,2185.5744467229624,76.6981,0.773,take_profit,bull_trend,0.5104474991658906,37
BTC,long,2023-12-02 20:00:00+00:00,2023-12-03 22:30:00+00:00,39439.699994999995,40052.24555307957,100.5001,1.013,take_profit,volatility_expansion,0.5005696586481196,53
BTC,long,2023-12-04 10:00:00+00:00,2023-12-04 10:30:00+00:00,41565.682455,41994.64237687646,32.5287,0.327,partial_close,bull_trend,0.55,1
BTC,long,2023-12-04 10:00:00+00:00,2023-12-04 11:00:00+00:00,41565.682455,41544.899613772504,-5.9929,-0.06,stop_loss,bull_trend,0.55,2
ETH,long,2023-12-04 10:30:00+00:00,2023-12-04 11:00:00+00:00,2256.4376549999997,2228.7647302638247,-125.8769,-1.266,stop_loss,bull_trend,0.45479309884121866,1
BTC,long,2023-12-04 11:30:00+00:00,2023-12-04 22:00:00+00:00,41565.25224,42084.82066211434,39.6344,0.399,partial_close,bull_trend,0.55,21
BTC,long,2023-12-04 11:30:00+00:00,2023-12-04 22:00:00+00:00,41565.25224,42352.24603395931,123.258,1.241,take_profit,bull_trend,0.55,21
BTC,long,2023-12-05 23:30:00+00:00,2023-12-06 11:30:00+00:00,44064.96147,43332.309806754296,-169.2792,-1.702,stop_loss,bull_trend,0.4640452865845043,24
BTC,short,2023-12-11 17:00:00+00:00,2023-12-11 18:00:00+00:00,41773.43283500001,41288.99739230562,36.7006,0.37,partial_close,bear_trend,0.45305714949178244,2
BTC,short,2023-12-11 17:00:00+00:00,2023-12-11 18:00:00+00:00,41773.43283500001,41040.40985936177,114.115,1.149,take_profit,bear_trend,0.45305714949178244,2
ETH,short,2023-12-11 19:00:00+00:00,2023-12-11 23:30:00+00:00,2190.294305,2227.8139798050106,-174.3733,-1.754,stop_loss,bear_trend,0.5072327862666658,9
BTC,short,2023-12-11 21:00:00+00:00,2023-12-12 00:00:00+00:00,40837.580995000004,41554.07257915259,-178.4865,-1.795,stop_loss,bear_trend,0.55,6
XRP,short,2023-12-11 19:00:00+00:00,2023-12-12 00:00:00+00:00,0.6108944,0.6232649462198802,-205.3998,-2.066,stop_loss,bear_trend,0.46990070017814467,10
BTC,short,2023-12-17 15:30:00+00:00,2023-12-17 16:30:00+00:00,41633.163005,41945.61660386457,-78.1797,-0.791,stop_loss,bear_trend,0.4791728349418699,2
XRP,short,2023-12-18 11:30:00+00:00,2023-12-18 14:30:00+00:00,0.5905046,0.6006229340504762,-173.2797,-1.754,stop_loss,bear_trend,0.45129954444075715,6
SOL,long,2023-12-24 06:30:00+00:00,2023-12-24 18:30:00+00:00,111.75585,116.53835317753874,137.891,1.398,partial_close,bull_trend,0.4927297597255035,24
SOL,long,2023-12-24 06:30:00+00:00,2023-12-24 20:30:00+00:00,111.75585,111.699972075,-5.9444,-0.06,stop_loss,bull_trend,0.4927297597255035,28
BNB,long,2023-12-28 04:30:00+00:00,2023-12-28 05:00:00+00:00,330.06494999999995,322.2443715222049,-237.7898,-2.408,stop_loss,bull_trend,0.4562666224444749,1
ETH,long,2023-12-28 05:00:00+00:00,2023-12-28 06:30:00+00:00,2404.82181,2371.395032035361,-141.124,-1.429,stop_loss,bull_trend,0.45925583397249803,3
BNB,long,2023-12-28 05:30:00+00:00,2023-12-28 09:30:00+00:00,322.7613,330.3045877504968,74.6262,0.758,partial_close,bull_trend,0.4519860129887687,8
BNB,long,2023-12-28 05:30:00+00:00,2023-12-28 11:30:00+00:00,322.7613,334.15257488076173,230.1504,2.337,take_profit,bull_trend,0.4519860129887687,12
XRP,short,2024-01-23 14:30:00+00:00,2024-01-23 15:30:00+00:00,0.5018489500000001,0.5115625703107188,-194.9565,-1.976,stop_loss,bear_trend,0.47366658195238476,2
ETH,short,2024-01-23 15:30:00+00:00,2024-01-24 00:30:00+00:00,2213.282805,2254.5652012149285,-188.0059,-1.906,stop_loss,bear_trend,0.55,18
BTC,long,2024-01-26 12:30:00+00:00,2024-01-26 20:00:00+00:00,41488.403835,42214.60169955604,55.434,0.564,partial_close,volatility_expansion,0.626406110660171,15
BTC,long,2024-01-26 12:30:00+00:00,2024-01-27 08:30:00+00:00,41488.403835,41467.6596330825,-5.9234,-0.06,stop_loss,volatility_expansion,0.626406110660171,40
XRP,short,2024-02-01 07:30:00+00:00,2024-02-01 14:30:00+00:00,0.4923537,0.49881785012442875,-133.0423,-1.353,stop_loss,bear_trend,0.4503403639587368,14
BNB,long,2024-02-08 17:00:00+00:00,2024-02-08 19:00:00+00:00,316.15799999999996,318.5475962266734,23.1784,0.236,partial_close,bull_trend,0.4735026940105306,4
BNB,long,2024-02-08 17:00:00+00:00,2024-02-08 23:00:00+00:00,316.15799999999996,319.6484853475659,69.9514,0.713,take_profit,bull_trend,0.4735026940105306,12
BTC,long,2024-02-09 14:30:00+00:00,2024-02-09 17:00:00+00:00,46954.27540499999,47528.30753899003,38.3257,0.39,partial_close,bull_trend,0.55,5
BTC,long,2024-02-09 14:30:00+00:00,2024-02-09 18:00:00+00:00,46954.27540499999,47823.52547826188,119.1852,1.213,take_profit,bull_trend,0.55,7
ETH,long,2024-02-13 02:30:00+00:00,2024-02-13 13:30:00+00:00,2666.3325,2630.4044386459173,-136.4766,-1.387,stop_loss,bull_trend,0.55,22
BTC,long,2024-02-12 17:30:00+00:00,2024-02-13 14:00:00+00:00,50071.793385,48769.20495652654,-259.8305,-2.64,stop_loss,volatility_expansion,0.5798670024750294,41
ETH,long,2024-02-14 10:00:00+00:00,2024-02-15 00:30:00+00:00,2747.8632449999996,2807.701031912555,69.1033,0.705,partial_close,volatility_expansion,0.7963557412191513,29
ETH,long,2024-02-14 10:00:00+00:00,2024-02-15 00:30:00+00:00,2747.8632449999996,2822.641603477737,175.9872,1.796,take_profit,volatility_expansion,0.7963557412191513,29
BTC,long,2024-02-27 04:00:00+00:00,2024-02-27 09:30:00+00:00,55695.4338,56514.25333659398,46.3473,0.472,partial_close,bull_trend,0.55,11
BTC,long,2024-02-27 04:00:00+00:00,2024-02-27 12:00:00+00:00,55695.4338,56937.98932202411,144.1574,1.467,take_profit,bull_trend,0.55,16
BTC,long,2024-02-27 13:30:00+00:00,2024-02-27 19:30:00+00:00,56797.83472499999,57545.05218748685,41.4157,0.421,partial_close,bull_trend,0.45984420034750206,12
BTC,long,2024-02-27 13:30:00+00:00,2024-02-27 20:30:00+00:00,56797.83472499999,56769.4358076375,-5.934,-0.06,stop_loss,bull_trend,0.45984420034750206,14
BNB,long,2024-02-28 10:00:00+00:00,2024-02-28 11:30:00+00:00,412.90635,402.37014968613045,-255.0718,-2.591,stop_loss,volatility_expansion,0.7657094183499639,3
BTC,long,2024-02-28 09:00:00+00:00,2024-02-28 14:30:00+00:00,59478.14421,60787.47123927726,70.1984,0.713,partial_close,volatility_expansion,0.9168062167787416,11
BTC,long,2024-02-28 09:00:00+00:00,2024-02-28 14:30:00+00:00,59478.14421,61114.8461850842,178.8195,1.816,take_profit,volatility_expansion,0.9168062167787416,11
XRP,long,2024-03-02 03:30:00+00:00,2024-03-03 07:00:00+00:00,0.63241605,0.608132558363739,-381.8027,-3.878,stop_loss,volatility_expansion,0.5703428140923962,55
XRP,short,2024-03-06 04:30:00+00:00,2024-03-06 05:30:00+00:00,0.58480745,0.6046364683961378,-336.5371,-3.432,stop_loss,bear_trend,0.4777088646867357,2
